0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2.5625542880025183,7.479052232115319,-1.15204878830187,1.7179059671480519,1.9253925378871597,0.919887302659419,2.032398463688781,-0.8160503524040857,0.6875829671455425,0.18114991349166648,-0.7448086598573823,0.761099250259607,-0.09502158941513333,-0.10401777104896053,0.2113156226351503,-0.36794574835678157
0.587791789087505,8.760137602758629,-2.2238859654478134,-0.6260815417972447,-0.2717291036291827,-0.06618258049662666,0.0542617361288833,-1.1740544802425925,0.40241180678734517,-0.787363580483086,0.41096033139018534,-0.7861788920286288,-0.3214341481166593,-0.33410224954907847,0.46403145489848946,0.03079891321718944
6.151813260537825,4.703582445919269,-1.047682010857205,-0.760498742409715,-0.37265736815619094,-2.4502232628171767,-0.8101712289214696,0.012821276894402414,-0.5632915715409113,-0.2548554277179719,1.0164732734608675,-1.0579939394261664,-0.2111231134501167,0.34967912243198884,-0.6385474630148559,1.9679523363857216
-3.0855648567701777,-4.478459767235148,-1.2930123884875966,2.090580320109852,-1.2133142159226793,-0.2221615199557231,-0.7203487642313827,1.2069766124655061,0.8547762084946878,0.7618823931490262,0.860954021846324,-0.5511762110060365,0.6054316126629814,1.291248852953553,-0.11663872632365244,0.13792501534574508
0.06746766037194914,4.247911245458961,-0.8713950970541832,1.8488049944694211,-0.620124839844843,-2.355470778176598,2.279121428831343,-0.7696591043710761,0.09795669059598343,0.22672156621804462,0.3986934501714793,-0.2384296121829538,-0.13006718356185765,-1.1277717302175587,0.357239777729047,0.4487707006280161
4.797211531812537,-6.154875227664706,0.16829900201849743,2.047668053951123,-1.2304100938453422,0.13396237884481713,-0.15026720660834175,-0.6924504737763786,-1.0058666849854412,-0.5552975479448405,0.587925806923495,-0.46456898300611565,0.6692567832024394,-0.2236712422217259,-0.8794860617761463,0.29170957720177454
-4.590204015234196,-0.5369311783968652,-0.5473900444010458,-0.40060600126527096,0.16247116360489033,0.06927313125171435,-0.9088753915941525,-1.4261246793654514,0.12750773223068837,0.4865177862409819,-0.31359509893240645,-0.8192470618142935,0.1311289689512751,-0.4188180382146316,0.7762001971161919,0.36691514372517864
2.565974562960608,7.426007865292391,-2.4381777732660384,1.4243382847398964,3.455706168571607,0.83448002197372,0.5388326084109669,0.6536543427957054,1.7289165596855434,-0.8289897617785609,-1.08320621808154,0.4836118206900069,0.005625328607245609,-0.19527787226905227,0.8903424227037853,0.28275955067124947
-5.491345186712833,-7.822826146279219,-2.0668848224478826,-0.6794056539850273,1.473181201272637,-1.712805121693313,-0.2828544734579879,0.11967474674821262,-0.14492350058044684,-0.5316434171221244,-0.023625678736589675,-0.9470901662128036,0.6602074524077183,0.3658662951471744,0.08687201437547934,1.0582463928066534
-5.106179317015836,-4.279922801775417,-0.5453953893986523,2.5421943600911665,-1.2543158987409335,-0.6877727436940266,-0.04540945157410662,-1.3301576678700737,-2.107116825516353,-0.1425514229149776,0.6654725261148167,-0.09545614212752618,-0.34966352612540547,-1.1975263761718666,0.36279013016278533,0.8035902046863853
-4.035166866198104,3.3273132910523087,-1.0457108257315209,2.435515977667073,2.740088888706863,0.20212540072880364,-1.2478594185464056,0.895162342546774,0.14768370162000188,0.5274397950469774,0.03321337722012153,-0.35851747819425267,-0.2123434030258955,-0.27094403124732375,-0.2764621183369816,0.08427063834503752
-0.5518686188221787,0.19613018437919505,-2.2066865203783945,0.1452454299658841,-1.3090042037441503,-1.9686155555635234,-0.10595010713423234,-0.7630184519508847,0.9028211416928666,-1.102458550302055,0.984675016518726,1.1550221167931618,0.7042405137623108,0.41489145329793814,-0.6636931963657281,0.7153623650420637
-2.9193476951749795,-3.745182724541459,1.3106329333759024,2.6998380552970045,-0.15962036432975812,-0.7897283177941989,-0.334141047673021,0.49114717729084567,-0.2758892151534172,-0.28632168151215376,-0.7454464306930857,-0.5324674413941272,-0.5620019944428906,0.31421419301615294,-0.7755185487365178,0.3539871749836723
-2.2717635252560733,1.7640793316370265,-0.3533452656485444,1.9857082884230728,1.2911390546370936,-0.47400598956321843,-0.719590025260941,-1.0941908977502879,-0.5393506608173153,-0.7460401968004214,0.23367988651630375,0.2246503028923783,0.9868092342400876,-0.40809720645396014,-0.47029448148208636,0.3911418046345516
-5.176462894226528,-4.868027397686537,-1.1613466201462461,-0.25920867907391254,-0.3381740962905893,-1.2205710587217204,-0.556806271635449,-1.709944420253654,-1.2311921850594856,0.9070388933722661,1.3469884712450702,-0.19249443784331782,-0.20521159158886845,-0.722135791624702,0.7572272445595035,0.8586346747192418
-0.9082063181651057,-4.03907478337291,0.26994086822435026,0.9898624104162168,2.2103200671716903,0.3727680244747483,-0.49294647981398343,-0.8411484436625914,-0.3827820165041705,0.26141989098088325,-1.2040078503071776,-0.6069007341974119,0.013461546217129337,-0.48384224587066627,0.19889814727664365,0.4743730141680331
1.138486845299399,-3.802062551714711,-1.0108607218795398,1.2557183050969634,2.2804987314297125,-0.4221617498044163,0.49754736151382295,0.7739810985535324,1.0204075557955636,0.38181209495459395,0.6400258187220152,-0.054456440334197304,-0.694576266754721,0.4639612367807109,-0.8403549519683755,0.20153320595892102
-0.1500948146039094,2.902891694553078,-1.720480629994159,1.430946578349322,-0.2590786677835406,-1.1279265678576451,0.9607018837723451,-1.0571597561263602,-0.1375703584689161,-0.8191859839028626,0.030893941473228888,1.4920610180230687,0.5249711056011304,-0.7665420188731029,-0.16952340416250358,0.4095667173055573
12.590753522754916,6.902395712240597,2.466710633288206,1.0014516856234197,-0.3917467144649309,0.6279856314383419,-0.4555990593894882,-1.6632679374443264,-0.5581288235484202,-0.28871333192159776,0.08072205933530838,-1.0596532346020684,-0.3125503215717252,1.5028774796935642,-1.3770913214085825,1.2099411575818464
-0.01902265646156576,2.909465499161205,0.23075525600380928,2.151377304791842,-0.03018354299128377,-1.892414142095884,1.6065676129522601,1.318642563635499,1.1364369213269039,0.09306132036112646,-1.1098046081904815,-1.0390343542576055,0.7393961246569221,-0.24261209800705497,-0.4268472819469907,0.4389085743498208
-4.909666334833837,-3.068349040645187,-2.1794153511655034,0.9541505251211536,2.266409132214959,-0.9398608050751482,-0.3471290489945193,-0.3250584004229243,-2.0449138697242812,-0.034572733926382826,0.5261659308442733,-0.5134879852434387,0.8002755214245002,-0.49724142933878934,-0.28620556928272234,0.2114708798994241
-4.918225531011251,-3.00342998930957,-0.1918616803610046,3.007328175681297,-0.4450618724425666,-1.5584031715401354,1.3044529642358433,-1.4744376666485846,-1.374620261226312,-0.3982731762296033,-0.5041487708213886,-0.12665916662860022,-0.356475405541769,0.18352922039633146,0.14023418513894825,0.6282323706926932
-3.1176789332615065,-5.036852294412263,0.7723140346844118,1.3147333853059602,-1.3987273869263532,-0.2748065878835506,-0.29606122510819416,0.04811279765268497,-2.2779910837917305,0.4502031169093173,0.9675685272392403,-0.8736732840513335,1.316954702878614,-0.6088078240371452,-1.206729373440312,-0.3760186404702445
-4.667726173515425,-1.7060540853026378,2.550187009808531,-0.19794774912573332,-1.2046159426582816,-0.5330758644216076,-0.9665445198572903,-0.6475721581716758,0.17647099746029024,-0.7548619263236425,0.47944058665007866,0.051523403914400724,0.37225380873759695,-0.8374446709663576,-0.3843997965264636,0.37771337441071234
-2.24443310391934,2.4984667257166397,-1.4638746283488873,2.84127686549754,-0.9517815885087524,-0.27809652240770844,-0.6759512106738392,0.08494889536607511,0.32378116442249333,0.07668177668895187,0.9548717120242489,0.4776672932361081,-1.5382767503693953,-0.20304170312498765,-0.053585709475090025,0.2551575910997073
